categoria,cat_principal,nombre,ean,precio,precio_texto,fecha
Almacen,Almacen,aceite de oliva familia zuccardi tipo coratina x 250 ml.,7791728246612,14741.0,"$14.741,00",20260312
Almacen,Almacen,aceite de oliva familia zuccardi tipo picual x 250 ml.,7791728246575,14741.0,"$14.741,00",20260312
Almacen,Almacen,aceite de oliva familia zuccardi x 250 ml. varieda,7791728246650,20007.0,"$20.007,00",20260312
Almacen,Almacen,aceite de oliva flia. zuccardi x 250 ml. variedadd,7791728246537,14741.0,"$14.741,00",20260312
Almacen,Almacen,aceite de oliva natura andino x 500 ml.,7790272008387,18550.0,"$18.550,00",20260312
Almacen,Almacen,aceite de oliva natura fuerte x 500 ml.,7790272008417,15900.0,"$15.900,00",20260312
Almacen,Almacen,aceite de oliva pignani clasico x 500 ml vidrio,7798089050254,14514.0,"$14.514,00",20260312
Almacen,Almacen,aceite de oliva pignani premium x 500 ml,7798183790063,19214.0,"$19.214,00",20260312
Almacen,Almacen,aceite de oliva zuccardi x 500 gm picual,7791728246582,25271.0,"$25.271,00",20260312
Almacen,Almacen,aceite de oliva zuccardi x 500 ml genovesa,7791728246544,25271.0,"$25.271,00",20260312
Almacen,Almacen,aceite de oliva zuccardi x 500 ml. coratina,7791728246629,25271.0,"$25.271,00",20260312
Almacen,Almacen,aceite de oliva zuelo intenso x 500 ml.,7791728241181,19690.0,"$19.690,00",20260312
Almacen,Almacen,aceite de oliva zuelo x 250 ml original,7791728241204,11267.0,"$11.267,00",20260312
Almacen,Almacen,aceite natura girasol y oliva x 900 ml.,7790272000046,6240.0,"$6.240,00",20260312
Almacen,Almacen,aceitunas goya con pasta de salmon x 149 gm,41331014892,8703.0,"$8.703,00",20260312
Almacen,Almacen,aceitunas goya x 149 gm con queso azul,41331015080,8703.0,"$8.703,00",20260312
Almacen,Almacen,aceitunas goya x 149 gm rellenas con pasta de atun,41331014908,8703.0,"$8.703,00",20260312
Almacen,Almacen,aceitunas marvavic en trozos con pimiento ppizza,7793551001970,2822.0,"$2.822,00",20260312
Almacen,Almacen,aceitunas marvavic negras con carozo x 160 gm,7793551001550,2858.0,"$2.858,00",20260312
Almacen,Almacen,aceitunas marvavic negras con carozo x kg.,2024580000005,16632.0,"$16.632,00",20260312
Almacen,Almacen,aceitunas marvavic negras griegas x kg.,2024600000008,24857.0,"$24.857,00",20260312
Almacen,Almacen,aceitunas marvavic negras sin carozo x kg.,2024590000002,18911.0,"$18.911,00",20260312
Almacen,Almacen,aceitunas marvavic rellenasmorron x 90gr,7793551000669,2260.0,"$2.260,00",20260312
Almacen,Almacen,aceitunas marvavic verdes con carozo x kg.,2024650000003,13097.0,"$13.097,00",20260312
Almacen,Almacen,aceitunas marvavic verdes descarozadas x 300 gr.,7793551001864,2603.0,"$2.603,00",20260312
Almacen,Almacen,aceitunas marvavic verdes descarozadas x kg.,2024640000006,17451.0,"$17.451,00",20260312
Almacen,Almacen,aceitunas marvavic verdes en rodajas x kg.,2024660000000,17405.0,"$17.405,00",20260312
Almacen,Almacen,aceitunas marvavic verdes fileteadas x 200 gr.,7793551001437,1754.0,"$1.754,00",20260312
Almacen,Almacen,aceitunas marvavic verdes rellenas x kg.,2024610000005,20790.0,"$20.790,00",20260312
Almacen,Almacen,aceitunas negras en salmuera marvavic x 200 gr.,7793551000188,5066.0,"$5.066,00",20260312
Almacen,Almacen,aceitunas negras enteras marvavic x 180 gr.,7793551001895,2575.0,"$2.575,00",20260312
Almacen,Almacen,aceitunas negras marvavic x 100 gr.,7793551000645,2008.0,"$2.008,00",20260312
Almacen,Almacen,aceitunas negras scarozo nucete light x 360 gr.,7792070004615,4115.0,"$4.115,00",20260312
Almacen,Almacen,aceitunas negras vanoli x 300 gr.,7790127000306,3361.0,"$3.361,00",20260312
Almacen,Almacen,aceitunas nucete  verdes doy pack mini x 90 gm d,7792070071693,1924.0,"$1.924,00",20260312
Almacen,Almacen,aceitunas nucete negra doy pack x 300 gm con carozo.,7792070011149,2709.04,"$2.709,04",20260312
Almacen,Almacen,aceitunas nucete negras con carozo x 200 gr.,7792070000532,3448.0,"$3.448,00",20260312
Almacen,Almacen,aceitunas nucete verdes con carozo sachet x 800 g.,7792070001133,5417.0,"$5.417,00",20260312
Almacen,Almacen,aceitunas nucete verdes descarozadas x 160 gr.,7792070000556,3605.0,"$3.605,00",20260312
Almacen,Almacen,aceitunas nucete verdes x 300 gm rodajas coy pack,7792070001287,2631.0,"$2.631,00",20260312
Almacen,Almacen,aceitunas nucete x 90 gm doy pack mini r,7792070071716,1831.0,"$1.831,00",20260312
Almacen,Almacen,aceitunas rellenas cmorron marvavic x 150 gr. dp,7793551001888,2788.0,"$2.788,00",20260312
Almacen,Almacen,aceitunas rellenas cmorron marvavic x 200 gr.,7793551003011,4692.0,"$4.692,00",20260312
Almacen,Almacen,aceitunas rellenas marvavic cmorron x 370 gr.,7793551001529,3095.0,"$3.095,00",20260312
Almacen,Almacen,aceitunas verdes con carozo nucete frasco x 330 gr,7792070004523,3291.0,"$3.291,00",20260312
Almacen,Almacen,aceitunas verdes con carozo nucete sachet x 300 gr,7792070001119,2244.0,"$2.244,00",20260312
Almacen,Almacen,aceitunas verdes condimentadas marvavic x 300 gr.,7793551000270,7228.0,"$7.228,00",20260312
Almacen,Almacen,aceitunas verdes descarozadas marvavic x 140 gr.,7793551001512,2662.0,"$2.662,00",20260312
Almacen,Almacen,aceitunas verdes descarozadas nucete premium x 360,7792070034353,4309.0,"$4.309,00",20260312
Almacen,Almacen,aceitunas verdes descarozadas nucete x 300 gr.,7792070001102,2786.0,"$2.786,00",20260312
Almacen,Almacen,aceitunas verdes en rodajas marvavic x 140 gr. doy,7793551001857,2543.0,"$2.543,00",20260312
Almacen,Almacen,aceitunas verdes en rodajas marvavic x 150 gr.,7793551001567,2660.0,"$2.660,00",20260312
Almacen,Almacen,aceitunas verdes en rodajas marvavic x 180 gr.,7793551003035,4524.0,"$4.524,00",20260312
Almacen,Almacen,aceitunas verdes en rodajas vanoli x 190 gr.,7790127733549,2222.0,"$2.222,00",20260312
Almacen,Almacen,aceitunas verdes marvavic en trozos condim. ppiza,7793551001963,1846.0,"$1.846,00",20260312
Almacen,Almacen,aceitunas verdes marvavic x 100 gr.,7793551000607,1646.0,"$1.646,00",20260312
Almacen,Almacen,aceitunas verdes marvavic x 160 gr. doy pack,7793551001840,2230.0,"$2.230,00",20260312
Almacen,Almacen,aceitunas verdes marvavic x 180 gr.,7793551001536,2349.0,"$2.349,00",20260312
Almacen,Almacen,aceitunas verdes marvavic x 330 gr.,7793551000034,3824.0,"$3.824,00",20260312
Almacen,Almacen,aceitunas verdes marvavic x 420 gr.,7793551000041,6832.0,"$6.832,00",20260312
Almacen,Almacen,aceitunas verdes marvavic x 80 gr.,7793551000683,1787.0,"$1.787,00",20260312
Almacen,Almacen,aceitunas verdes nucete descarozadas light x 180 g,7792070004608,3785.0,"$3.785,00",20260312
Almacen,Almacen,aceitunas verdes nucete doy pack x 330 gr.,7792070001089,2244.0,"$2.244,00",20260312
Almacen,Almacen,aceitunas verdes nucete premium descarozadas x 350,7792070004851,8762.0,"$8.762,00",20260312
Almacen,Almacen,aceitunas verdes nucete premium x 220 gr.,7792070000075,3919.0,"$3.919,00",20260312
Almacen,Almacen,aceitunas verdes nucete premium x 660 gr.,7792070000068,7966.0,"$7.966,00",20260312
Almacen,Almacen,aceitunas verdes rellenas cmorron nucete x 300 gr,7792070001126,3653.0,"$3.653,00",20260312
Almacen,Almacen,aceitunas verdes rellenas nucete premium x 400 gr.,7792070004899,9925.0,"$9.925,00",20260312
Almacen,Almacen,aceitunas verdes rellenas nucete x 200 gr.,7792070000495,3905.0,"$3.905,00",20260312
Almacen,Almacen,aceitunas verdes vanoli x 190 gr.,7790127731040,1449.0,"$1.449,00",20260312
Almacen,Almacen,aceto balsamico casalta glaze reducc x 250 ml. 4 p,7790139100186,4584.0,"$4.584,00",20260312
Almacen,Almacen,aceto balsamico casalta glaze x 250 ml curry,7790139004613,4584.0,"$4.584,00",20260312
Almacen,Almacen,aceto balsamico casalta manzana x 400 ml.,7790139003371,5804.0,"$5.804,00",20260312
Almacen,Almacen,aceto balsamico casalta original x 250 ml.,7790139004330,4394.0,"$4.394,00",20260312
Almacen,Almacen,aceto balsamico casalta reduccion x 250 ml.,7790139101466,4394.0,"$4.394,00",20260312
Almacen,Almacen,aceto balsamico casalta reduccion x 500 ml.,7790139101640,7089.0,"$7.089,00",20260312
Almacen,Almacen,aceto balsamico cocinero x 250 ml. modena,7790070228031,2924.0,"$2.924,00",20260312
Almacen,Almacen,aceto balsamico cocinero x 500 ml. tipo modena,7790070228611,5063.0,"$5.063,00",20260312
Almacen,Almacen,aceto balsamico dos anclas altavia gourmet x 250,7792900092966,6363.0,"$6.363,00",20260312
Almacen,Almacen,aceto balsamico dos anclas glaze x 290 gr.,7792900990880,3710.0,"$3.710,00",20260312
Almacen,Almacen,aceto balsamico dos anclas x 250 ml.,7792900000251,3124.0,"$3.124,00",20260312
Almacen,Almacen,aceto balsamico favinco x 250 ml.,7790139003425,2613.0,"$2.613,00",20260312
Almacen,Almacen,aceto balsamico favinco x 500 ml.,7790139002121,3793.0,"$3.793,00",20260312
Almacen,Almacen,aceto balsamico glaze casalta x 250 ml. ahumado,7790139004521,4239.0,"$4.239,00",20260312
Almacen,Almacen,aceto balsamico la toscana pet x 250 ml.,7798080522057,3524.0,"$3.524,00",20260312
Almacen,Almacen,aceto balsamico la toscana x 250 ml.,7798080521272,5034.0,"$5.034,00",20260312
Almacen,Almacen,aceto balsamico lira reduccion x 250 ml.,7790070231956,2769.0,"$2.769,00",20260312
Almacen,Almacen,aceto balsamico marvavic x 250 ml.,7793551002205,7267.0,"$7.267,00",20260312
Almacen,Almacen,aceto espeso favinco x 250 ml. ahumado,7790139004958,3517.0,"$3.517,00",20260312
Almacen,Almacen,aceto espeso favinco x 250 ml. original,7790139004941,3517.0,"$3.517,00",20260312
Almacen,Almacen,aceto reduccion glaze casalta x 250 ml mostaza,7790139004606,4331.0,"$4.331,00",20260312
Almacen,Almacen,aderezo a base de mostaza aleluya x 180 gr. origina,7790158229639,2724.0,"$2.724,00",20260312
Almacen,Almacen,aderezo hellmann`s picante x 250 gr.,7794000008915,2439.0,"$2.439,00",20260312
Almacen,Almacen,aderezo hellmann`s picante x 340 gr.,7794000008922,3239.0,"$3.239,00",20260312
Almacen,Almacen,aderezo para ensalada  cocinero x 500 ml clasico,7790070265463,2457.0,"$2.457,00",20260312
Almacen,Almacen,aderezo para ensaladas tau coleslaw x 310 gr.dos anclas,7798146139052,4109.0,"$4.109,00",20260312
Almacen,Almacen,adobo para pizzas dos anclas x 25 gr.,7792900009223,1297.0,"$1.297,00",20260312
Almacen,Almacen,aji molido dos anclas x 50 gr.,7792900009063,1880.0,"$1.880,00",20260312
Almacen,Almacen,aji triturado alicante x 25 gr.,7790150406915,1088.0,"$1.088,00",20260312
Almacen,Almacen,ajies en vinagre marvavic x 120 gr.,7793551000294,4875.0,"$4.875,00",20260312
Almacen,Almacen,ajies en vinagre nucete x 330 gr.,7792070000754,4752.0,"$4.752,00",20260312
Almacen,Almacen,ajies marvavic en vinagre de alcohol x 220 gr.,7793551000300,8036.0,"$8.036,00",20260312
Almacen,Almacen,ajies marvavic enteros 900gr x kg.,2024670000007,34480.0,"$34.480,00",20260312
Almacen,Almacen,ajo badia asado x 170.1 gr,33844003906,13712.0,"$13.712,00",20260312
Almacen,Almacen,ajo triturado alicante x50gr.n,7790150411391,1788.0,"$1.788,00",20260312
Almacen,Almacen,albahaca alicante x 20 gr.,7790150413005,1053.0,"$1.053,00",20260312
Almacen,Almacen,albahaca dos anclas x 35 gr.,7792900910376,1819.0,"$1.819,00",20260312
Almacen,Almacen,alcaparras gentleman x 110 gr.,7790645002462,3102.0,"$3.102,00",20260312
Almacen,Almacen,alf.bon o bon x6u.negro,7790040613904,4769.0,"$4.769,00",20260312
Almacen,Almacen,alfajor bon o bon negro x 40 gr.,7790040613706,1146.0,"$1.146,00",20260312
Almacen,Almacen,alfajor cachafaz blanco x 6 unid.,7798128000493,13234.0,"$13.234,00",20260312
Almacen,Almacen,alfajor cachafaz chocolate x 6 unid.,7798128000479,13234.0,"$13.234,00",20260312
Almacen,Almacen,alfajor cachafaz mousse de chocolate x 6 unid.,7798128000257,13234.0,"$13.234,00",20260312
Almacen,Almacen,alfajor chocoarroz 6 x 25 gm sabor pistacho,7790070104403,6689.0,"$6.689,00",20260312
Almacen,Almacen,alfajor chocoarroz 6 x 36 gm dulce de leche,7790070103314,6269.0,"$6.269,00",20260312
Almacen,Almacen,alfajor cofler x 60 gr choco creamy,7790040150010,1876.0,"$1.876,00",20260312
Almacen,Almacen,alfajor milka mousse blanco triple x 55 gr.,7622300457303,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor milka mousse triple x 55 gr.,77903785,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor milka mousse x 42 gr.,7622300759506,929.0,"$929,00",20260312
Almacen,Almacen,alfajor milka torta oreo triple x 61 gr.,7622300835620,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor milka triple dulce de leche x 70 gr,77903778,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor mini bon o bon x 6 unid.,7790040129764,2705.0,"$2.705,00",20260312
Almacen,Almacen,alfajor oreo triple x 56 gr.,77976307,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor pepito triple x 57 gr.,77915481,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor shot simple x 44 gm pasta de mani,7622202304705,1249.0,"$1.249,00",20260312
Almacen,Almacen,alfajor shot triple x 60 gr.,77956699,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor terrabusi chocolate clasico x 50 gr.,77939234,1129.0,"$1.129,00",20260312
Almacen,Almacen,alfajor terrabusi chocolate x 6 unidades,7622300742584,4149.0,"$4.149,00",20260312
Almacen,Almacen,alfajor terrabusi clasico x 70 gr.,77903792,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor terrabusi glaseado x 38 gr.,7622300202859,1029.0,"$1.029,00",20260312
Almacen,Almacen,alfajor terrabusi torta x 70 gr.,77903860,1759.0,"$1.759,00",20260312
Almacen,Almacen,alfajor tita x 36 gr.,77908308,1025.0,"$1.025,00",20260312
Almacen,Almacen,almendras peladas zyma x 150 gr.,7798130190021,7983.0,"$7.983,00",20260312
Almacen,Almacen,almendras peladas zyma x 300 gr.,7798130191400,12467.0,"$12.467,00",20260312
Almacen,Almacen,almendras sin cascara la nueva estrella x 80 gr.,7794513000321,3644.0,"$3.644,00",20260312
Almacen,Almacen,almendras sin cascara x kg.,2011770000006,34230.0,"$34.230,00",20260312
Almacen,Almacen,almidon de maiz chango x 220 gr.,7791100000320,1436.0,"$1.436,00",20260312
Almacen,Almacen,almidon de maiz chango x 500 gr.,7791100000443,2089.0,"$2.089,00",20260312
Almacen,Almacen,almidon de maiz maizena x 220 gr.,7794000007451,2134.0,"$2.134,00",20260312
Almacen,Almacen,almidon de maiz maizena x 500 gr.,7794000007468,3665.0,"$3.665,00",20260312
Almacen,Almacen,almidon de maiz yuspe x 250 gr.,7794980363813,1083.0,"$1.083,00",20260312
Almacen,Almacen,almidon de maiz yuspe x 500 gr.,7794980363837,2087.0,"$2.087,00",20260312
Almacen,Almacen,anana caracas x836gr.,7790645001076,6693.0,"$6.693,00",20260312
Almacen,Almacen,anana morixe x 836 gm rodajas finas,7790199605607,6776.0,"$6.776,00",20260312
Almacen,Almacen,ananas en trozos comunes gentleman x 825 gr.,7790645003322,6338.0,"$6.338,00",20260312
Almacen,Almacen,anchoas en aceite x kg.,2025820000007,97659.0,"$97.659,00",20260312
Almacen,Almacen,anillos de cereal frutales pura vida x 200 gr.,7798309870297,1829.0,"$1.829,00",20260312
Almacen,Almacen,anis granos alicante x25gr.,7790150420331,1234.0,"$1.234,00",20260312
Almacen,Almacen,antipasto vegetal en aceite marvavic x 250 gr.,7793551000539,6880.0,"$6.880,00",20260312
Almacen,Almacen,aromatizante artificial yuspe limon x 110 cc,7794980368504,1448.0,"$1.448,00",20260312
Almacen,Almacen,aromatizante artificial yuspe naranja x 110 cc,7794980368535,1448.0,"$1.448,00",20260312
Almacen,Almacen,arroz doble carolina trimacer x 1 kg.,7794836000015,2517.0,"$2.517,00",20260312
Almacen,Almacen,arroz doble carolina trimacer x 500 gr.,7794836000022,1259.0,"$1.259,00",20260312
Almacen,Almacen,arroz doble la egipciana x 500 gr.,7790681001139,1179.0,"$1.179,00",20260312
Almacen,Almacen,arroz don elio doble carolina x 500 gr.,7798048720266,1510.0,"$1.510,00",20260312
Almacen,Almacen,arroz gallo carnaroli x 500 gr.,7790070411792,2996.0,"$2.996,00",20260312
Almacen,Almacen,arroz gallo doble carolina x 1 kg.,7790070431578,6365.0,"$6.365,00",20260312
Almacen,Almacen,arroz gallo doble carolina x 500 gr.,7790070431431,2149.0,"$2.149,00",20260312
Almacen,Almacen,arroz gallo oro x 1 kg.,7790070431417,2675.0,"$2.675,00",20260312
Almacen,Almacen,arroz gallo oro x 500 gr.,7790070433114,1407.0,"$1.407,00",20260312
Almacen,Almacen,arroz gallo risotto 4 quesos x 240 gr.,7790070431721,4356.0,"$4.356,00",20260312
Almacen,Almacen,arroz gallo sabores del mundo x 240 gr. curry asia,7790070431554,2369.0,"$2.369,00",20260312
Almacen,Almacen,arroz integral trimacer x 1 kg.,7794836001159,1888.0,"$1.888,00",20260312
Almacen,Almacen,arroz largo fino 00000 la egipciana x 500 gr.,7790681002150,829.0,"$829,00",20260312
Almacen,Almacen,arroz largo fino gallo x 1 kg.,7790070431448,2460.0,"$2.460,00",20260312
Almacen,Almacen,arroz largo fino gallo x 500 gr.,7790070433145,1297.0,"$1.297,00",20260312
Almacen,Almacen,arroz largo fino lucchetti x 500 gr.,7790070431493,1181.0,"$1.181,00",20260312
Almacen,Almacen,arroz largo fino maria x 1 kg.,7790387070019,1319.0,"$1.319,00",20260312
Almacen,Almacen,arroz largo fino maria x 500 gr.,7790387070026,689.0,"$689,00",20260312
Almacen,Almacen,arroz largo fino mocovi estuche x 1 kg.,7794580000248,1655.0,"$1.655,00",20260312
Almacen,Almacen,arroz largo fino tio quico x 1 kg.,7794836000107,1573.0,"$1.573,00",20260312
Almacen,Almacen,arroz largo fino trimacer 00000 x 1 kg.,7794836000046,1888.0,"$1.888,00",20260312
Almacen,Almacen,arroz largo fino trimacer 00000 x 500 gr.,7794836000053,1022.0,"$1.022,00",20260312
Almacen,Almacen,arroz lucchetti doble carolina x 1 kg.,7790070431462,3474.0,"$3.474,00",20260312
Almacen,Almacen,arroz lucchetti parb.sel.bol1k,7790070431509,2439.0,"$2.439,00",20260312
Almacen,Almacen,arroz lucchetti x1kg.l.fino,7790070431486,2207.0,"$2.207,00",20260312
Almacen,Almacen,arroz maximo largo fino x 1 kg.,7790070412126,2184.0,"$2.184,00",20260312
Almacen,Almacen,arroz maximo largo fino x 500 gr.,7790070412171,1144.0,"$1.144,00",20260312
Almacen,Almacen,arroz mocovi doble carolina x 1 kg.,7794580003065,2172.0,"$2.172,00",20260312
Almacen,Almacen,arroz mocovi doble carolina x 500 gr.,7794580003072,1129.0,"$1.129,00",20260312
Almacen,Almacen,arroz mocovi largo fino x 500 gr.,7794580003041,701.0,"$701,00",20260312
Almacen,Almacen,arroz mocovi x 1 kilo largo fino,7794580003058,1336.0,"$1.336,00",20260312
Almacen,Almacen,arroz mocovi x 500 gr largo fino estuche,7794580000040,867.0,"$867,00",20260312
Almacen,Almacen,arroz parboil lucchetti x 500 gr.,7790070431516,1283.0,"$1.283,00",20260312
Almacen,Almacen,arroz preparado gallo x 240 gr. mix de semillas,7790070432285,3188.0,"$3.188,00",20260312
Almacen,Almacen,arroz preparado lucchetti x 240 gr. con cheddar,7790070321565,2178.0,"$2.178,00",20260312
Almacen,Almacen,arroz primor largo fino x 1 kg.,7794870001344,1313.0,"$1.313,00",20260312
Almacen,Almacen,arvejas arcor x 300 gr.,7790580132392,1155.0,"$1.155,00",20260312
Almacen,Almacen,arvejas la campagnola x 300 gr.,7793360132384,1255.0,"$1.255,00",20260312
Almacen,Almacen,arvejas partidas don elio x 400 gr.,7798048720969,1139.0,"$1.139,00",20260312
Almacen,Almacen,arvejas partidas la egipciana x 400 gr.,7790681000316,1392.0,"$1.392,00",20260312
Almacen,Almacen,arvejas partidas las achiras x 400 gr.,7790681000200,1253.0,"$1.253,00",20260312
Almacen,Almacen,arvejas secas enteras la egipciana x 500 gr.,7790681000309,1392.0,"$1.392,00",20260312
Almacen,Almacen,arvejas secas remojadas don elio x 300 gr.,7798048721874,808.0,"$808,00",20260312
Almacen,Almacen,arvejas secas remojadas la egipciana x 350 gr.,7790681001177,1039.0,"$1.039,00",20260312
Almacen,Almacen,atun al agua sin sal puglisi x 170 gr.,7790748266464,4244.0,"$4.244,00",20260312
Almacen,Almacen,atun al natural en lomo la campagnola x 170 gr.,7790580131364,4599.0,"$4.599,00",20260312
Almacen,Almacen,atun al natural puglisi x 170 gr. _,7790748266204,4087.0,"$4.087,00",20260312
Almacen,Almacen,atun caracas x170gr.desm.aceit,7790645001809,1794.0,"$1.794,00",20260312
Almacen,Almacen,atun caracas x170gr.desm.natur,7790645002363,1794.0,"$1.794,00",20260312
Almacen,Almacen,atun desmenuzado al natural la campagnola x 170 g.,7793360129957,2879.0,"$2.879,00",20260312
Almacen,Almacen,atun desmenuzado natural morixe x 170 gm,7790199604785,1646.0,"$1.646,00",20260312
Almacen,Almacen,atun desmunuzado morixe en aceite x 170 gm,7790199604792,1646.0,"$1.646,00",20260312
Almacen,Almacen,atun en aceite en lomo la campagnola x 170 gr.,7790580131357,4599.0,"$4.599,00",20260312
Almacen,Almacen,atun entero en aceite puglisi x 170 gr. sin sal,7790748266457,4244.0,"$4.244,00",20260312
Almacen,Almacen,atun entero entero en aceite puglisi x 170 gr.,7790748266167,4087.0,"$4.087,00",20260312
Almacen,Almacen,atun la campagnola x 170 gm ahumado,7790580143718,5316.0,"$5.316,00",20260312
Almacen,Almacen,avellanas con chocolate con leche nestle x 80 gm,8445291996731,4680.0,"$4.680,00",20260312
Almacen,Almacen,avena arrollada tradicional don elio x 400 gr.,7798048720228,1901.0,"$1.901,00",20260312
Almacen,Almacen,avena instantanea don elio x 400 gr.,7798048721553,1980.0,"$1.980,00",20260312
Almacen,Almacen,avena l.egip.arr.trad.x300gr.,7790681002174,1719.0,"$1.719,00",20260312
Almacen,Almacen,avena l.egip.x300gr.,7790681000927,1859.0,"$1.859,00",20260312
Almacen,Almacen,avena quaker x550gr.tradiciona,7792170555543,4072.0,"$4.072,00",20260312
Almacen,Almacen,avena tradicional granix x 400 gr.,7790045823568,2888.0,"$2.888,00",20260312
Almacen,Almacen,azafran alicante x2unid.,7790150425251,6332.0,"$6.332,00",20260312
Almacen,Almacen,azucar arcor x 1 kilo,7790580127534,1207.0,"$1.207,00",20260312
Almacen,Almacen,azucar bella vista x 1 kg.,7790220000746,993.0,"$993,00",20260312
Almacen,Almacen,azucar chango bajas calorias x 500 gr.,7791100046137,2209.0,"$2.209,00",20260312
Almacen,Almacen,azucar chango impalpable x 250 gr.,7791100000214,1335.0,"$1.335,00",20260312
Almacen,Almacen,azucar chango organico x 1 kg.,7791100000450,5223.0,"$5.223,00",20260312
Almacen,Almacen,azucar chango sobrecitos x500g,7791100046298,4563.0,"$4.563,00",20260312
Almacen,Almacen,azucar hileret x 250 gm light,7794940000550,1789.0,"$1.789,00",20260312
Almacen,Almacen,azucar hileret x 500 gm light,7794940000536,3004.0,"$3.004,00",20260312
Almacen,Almacen,azucar impalpable dos anclas x 300 gr.,7792900990620,2322.0,"$2.322,00",20260312
Almacen,Almacen,azucar impalpable jeraco x 200 gr.,7797109000019,804.0,"$804,00",20260312
Almacen,Almacen,azucar impalpable jeraco x 400 gr.,7797109000026,1608.0,"$1.608,00",20260312
Almacen,Almacen,azucar la muneca x 1 kg.,7798106640017,938.0,"$938,00",20260312
Almacen,Almacen,azucar light equalsweet x 500 gr.,7792129003286,6558.0,"$6.558,00",20260312
Almacen,Almacen,bano repost.aguila x150gr.blanc,7790580131494,3211.0,"$3.211,00",20260312
Almacen,Almacen,bano repost.aguila x150gr.cele,7790580133641,3211.0,"$3.211,00",20260312
Almacen,Almacen,barbacoa danica x 220 gm,7791620187716,1553.0,"$1.553,00",20260312
Almacen,Almacen,barbacoa hellmanns x 400 gm plastica,7794000007796,4999.0,"$4.999,00",20260312
