ean,nombre,categoria,cat_principal,precio,fecha
7790072179652,sal fina celusal plus estuche x 500 gr.,Almacen,Almacen,2072.0,20260220
7790072179669,sal fina corrediza celusal plus adicionada x 500g.,Almacen,Almacen,1746.0,20260220
7792900990088,sal fina dos anclas light salero x 250 gr.,Almacen,Almacen,5111.0,20260220
7792900634227,sal fina dos anclas salero x 250 gr.,Almacen,Almacen,2495.0,20260220
7792900634135,sal fina dos anclas salero x 500 gr.,Almacen,Almacen,3065.0,20260220
7792900990668,sal fina dos anclas x 200 gr. con curry,Almacen,Almacen,5379.0,20260220
7792900000138,sal fina dos anclas x 500 gr.,Almacen,Almacen,1428.0,20260220
7792900634142,sal fina dos anclas x 500 gr. salero vintage,Almacen,Almacen,3065.0,20260220
7792900092706,sal fina dos estrellas x 500 gr.,Almacen,Almacen,686.0,20260220
7790936000146,sal fina light tresal salero x 500 gr.,Almacen,Almacen,5796.0,20260220
7790936000399,sal fina light tresal x 250 gr salero,Almacen,Almacen,3393.0,20260220
7793433000497,sal fina modificada genser salero x 300 gr. 66 a?a? m,Almacen,Almacen,4725.0,20260220
7790936000030,sal fina tresal paquete x 500 gr yodada,Almacen,Almacen,536.0,20260220
7790936000139,sal fina tresal salero x 250 gr.,Almacen,Almacen,1650.0,20260220
7793433000480,sal genser salero x 90 gr.,Almacen,Almacen,2697.0,20260220
7793433000510,sal genser sport x 300 gr.,Almacen,Almacen,5006.0,20260220
7792900614021,sal gruesa dos anclas salero x 500 gr.,Almacen,Almacen,2703.0,20260220
7792900613017,sal gruesa dos anclas x 1 kg.,Almacen,Almacen,2254.0,20260220
7792900092676,sal gruesa dos anclas x 500 gr.,Almacen,Almacen,1237.0,20260220
7790936000160,sal gruesa tresal estuche x 500 gr.,Almacen,Almacen,1191.0,20260220
7790936000016,sal gruesa tresal paquete x 1 kg.,Almacen,Almacen,906.0,20260220
7798168320049,sal marina entrefina liberato con especias x 250 gm dp medit,Almacen,Almacen,2708.0,20260220
7797330100793,sal marina fina grandiet x 1 kg.,Almacen,Almacen,6155.0,20260220
7798168320063,sal marina fina liberato x 500 gr.,Almacen,Almacen,2187.0,20260220
7803600001629,sal marina g.diet x1kg.gruesa,Almacen,Almacen,3674.0,20260220
7798168320568,sal marina gruesa liberato con especias x 90 gr.,Almacen,Almacen,4875.0,20260220
7798168320551,sal marina gruesa liberato x 110 gr.,Almacen,Almacen,4468.0,20260220
7798168320070,sal marina gruesa liberato x 500 gr.,Almacen,Almacen,2187.0,20260220
7798168320575,sal marina liberato con pimienta rosa x 90 gr.,Almacen,Almacen,5154.0,20260220
7798168320056,sal marina liberato entrefina x 250gm doy pack,Almacen,Almacen,1545.0,20260220
7790936000023,sal tresal x1kg.entref.paq.lam,Almacen,Almacen,1155.0,20260220
7790936000054,sal tresal x1kg.entrefina paq.,Almacen,Almacen,916.0,20260220
7790936000047,sal tresal x1kg.gruesa paq.lam,Almacen,Almacen,1125.0,20260220
7790936000184,sal tresal x500gr.fina estuche,Almacen,Almacen,1276.0,20260220
7790936000436,sal tresal x500gr.fina ligh es,Almacen,Almacen,5547.0,20260220
7790936000061,sal tresal x500gr.fina paq.lam,Almacen,Almacen,737.0,20260220
7790040147751,saladix flames x 60 gr extra picante,Almacen,Almacen,1169.0,20260220
7790040141254,saladix x 100 gr picantes fuego,Almacen,Almacen,1345.0,20260220
7790040153240,saladix x 95 gm quesitos,Almacen,Almacen,2575.13,20260220
7791004000068,salero celusal entrefina x 1 kg.,Almacen,Almacen,5078.0,20260220
77956262,salero celusal fina x250gr.,Almacen,Almacen,3067.0,20260220
7791004000105,salero celusal gruesa x1kg.,Almacen,Almacen,4563.0,20260220
7790936000238,salero tresal x 100 gm fina,Almacen,Almacen,1063.0,20260220
7790936000405,salero tresal x100gr.fina ligh,Almacen,Almacen,1768.0,20260220
7790936000450,salero tresal x500gr.gruesa,Almacen,Almacen,2151.0,20260220
7798146139045,salsa 2 anclas tau cheddar x 300 gr,Almacen,Almacen,3963.0,20260220
7792900990699,salsa 2anclas x350gr.caesar,Almacen,Almacen,4006.0,20260220
7792900990705,salsa 2anclas x360gr.caes.ligh,Almacen,Almacen,4173.0,20260220
7798146139007,salsa aderezo para carnes big tau x 300 gr.,Almacen,Almacen,3885.0,20260220
7792900990675,salsa aji picante dos anclas x 260 gr.,Almacen,Almacen,2748.0,20260220
7790158229639,salsa aleluya x180gr.mostaza,Almacen,Almacen,2687.0,20260220
7790158229646,salsa aleluya x205gr.bbq honey,Almacen,Almacen,3322.0,20260220
7790150585412,salsa alicante champignon x35g,Almacen,Almacen,3358.0,20260220
7790139100575,salsa barbacoa casalta x 350 gr.,Almacen,Almacen,5299.0,20260220
7790150580424,salsa blanca alicante x40gr.,Almacen,Almacen,1557.0,20260220
7792900092836,salsa blanca x 40 gr.,Almacen,Almacen,798.0,20260220
7798146138970,salsa caesar tau light x 310 gr.,Almacen,Almacen,4079.0,20260220
7790139100582,salsa chimichurri casalta x 300 gr.,Almacen,Almacen,4665.0,20260220
7794000006270,salsa cica x340gr.pizza,Almacen,Almacen,989.0,20260220
7794000006317,salsa cica x340gr.portuguesa,Almacen,Almacen,989.0,20260220
7792900990835,salsa de frutilla dos anclas x 320 gr.,Almacen,Almacen,4223.0,20260220
7791564136702,salsa de queso cheddar adler x 250 gr.,Almacen,Almacen,4355.0,20260220
7790070265470,salsa de soja cocinero x 500 ml.,Almacen,Almacen,6084.0,20260220
7798146139229,salsa de soja dos anclas x 500 ml.,Almacen,Almacen,5305.0,20260220
7790127000788,salsa de soja vanoli x 1 lt.,Almacen,Almacen,4522.0,20260220
7794000004429,salsa de tomate deshidratada knorr x 60 gr.,Almacen,Almacen,2980.0,20260220
7790150586044,salsa deshidratada alicante cuatro quesos x 4 sobs,Almacen,Almacen,2011.0,20260220
7792900990767,salsa dos anclas cheddar picante x 350 gr.,Almacen,Almacen,4809.0,20260220
7792900990828,salsa dos anclas chocolate x 310 gr.,Almacen,Almacen,4462.0,20260220
7792900990750,salsa dos anclas sabor cheddar x 350 gr.,Almacen,Almacen,4427.0,20260220
7798146138987,salsa dos anclas tau ranch x 300 gr.,Almacen,Almacen,3890.0,20260220
7791620187709,salsa golf danica x 209 gm doy pack,Almacen,Almacen,1435.0,20260220
7794000007741,salsa golf hellmann`s x 250 gr.,Almacen,Almacen,2349.0,20260220
7791866000480,salsa golf natura x 250 gr.,Almacen,Almacen,1635.0,20260220
7790127000061,salsa inglesa vanoli x 180 ml.,Almacen,Almacen,3681.0,20260220
7798334803604,salsa kansas aioli x 265 gr.,Almacen,Almacen,4234.0,20260220
7798334803567,salsa kansas caesar x 260 gr.,Almacen,Almacen,4574.0,20260220
7798334803635,salsa kansas cheddar x 265 gr.,Almacen,Almacen,4234.0,20260220
7794000008014,salsa knorr balance pomarola x 340 gr.,Almacen,Almacen,1329.0,20260220
7794000008038,salsa knorr guisos y arroces x 340 gr.,Almacen,Almacen,1339.0,20260220
7794000007987,salsa knorr pizza x 340 gr.,Almacen,Almacen,1339.0,20260220
7794000008007,salsa knorr pomarola x 340 gr.,Almacen,Almacen,1339.0,20260220
7790580133160,salsa l.campag.x340g.dp.pizza,Almacen,Almacen,1190.0,20260220
7790580144197,salsa la campagnol x 350 gm napolitana premium2000,Almacen,Almacen,2469.0,20260220
7790580143695,salsa la campagnola basilico x 350 gr.,Almacen,Almacen,2469.0,20260220
7790580144180,salsa la campagnola x 350 gr oliva fco vidrio,Almacen,Almacen,2469.0,20260220
7790580134495,salsa lista arcor x 340 gr. portuguesa,Almacen,Almacen,1071.0,20260220
7794000006294,salsa lista cica x 340 gr. filetto,Almacen,Almacen,989.0,20260220
7794000007994,salsa lista knorr pizza x 200 gr.,Almacen,Almacen,949.0,20260220
7794000008052,salsa lista knorr x 340 gr. filetto,Almacen,Almacen,1339.0,20260220
7790127782684,salsa portuguesa vanoli x 340 gr.,Almacen,Almacen,2307.0,20260220
7790070335340,salsa rina matarazzo mediterraneo x 340 gr.,Almacen,Almacen,5135.0,20260220
7790070335326,salsa rina matarazzo x 340 gr. filetto,Almacen,Almacen,5135.0,20260220
7790070335333,salsa rina matarazzo x 340 gr. pomarola,Almacen,Almacen,5135.0,20260220
7790070100313,salsa rina matarazzo x 500 gr passata,Almacen,Almacen,5015.0,20260220
7792900990804,salsa sabor parmesano dos anclas x 350 gr.,Almacen,Almacen,4848.0,20260220
7790580152369,salsa salsati x 350 gm arrabiata,Almacen,Almacen,2849.0,20260220
7790580152376,salsa salsati x 350 gm pomodoro,Almacen,Almacen,2849.0,20260220
7798146139243,salsa tau barbacoa hickory x 340 gr.,Almacen,Almacen,4082.0,20260220
7792900990798,salsa tipo inglesa dos anclas x 280 gr.,Almacen,Almacen,3394.0,20260220
7790127782417,salsa vanoli criolla x 190 ml.,Almacen,Almacen,1719.0,20260220
7790127782691,salsa vanoli napolitana x 340 gr.,Almacen,Almacen,2307.0,20260220
7790127782660,salsa vanoli pizza x 340 gr.,Almacen,Almacen,2307.0,20260220
7790127782646,salsa vanoli pomarola x 340 gr.,Almacen,Almacen,2307.0,20260220
7790127789515,salsa vanoli x190cc.soja,Almacen,Almacen,2287.0,20260220
7790748235231,sardinas en aceite puglisi x 170 gr.,Almacen,Almacen,4310.0,20260220
7790748235255,sardinas puglisi x170gr.tomate,Almacen,Almacen,4310.0,20260220
33844030001,sazon badia completa x 155.9 gr,Almacen,Almacen,8676.0,20260220
33844001285,sazon badia completa x 70 gr,Almacen,Almacen,4758.0,20260220
33844006341,sazon badia fajita x 79.9 gr,Almacen,Almacen,6017.0,20260220
7794000009318,sazon knorr bolsa horno x 21 gm finas hierbas,Almacen,Almacen,2704.0,20260220
7794000009325,sazon knorr bolsa horno x 21 gm oriental,Almacen,Almacen,2703.0,20260220
7794000004931,sazon.knorr barbacoa x35gr.,Almacen,Almacen,2842.0,20260220
7790150611029,semillas alicante mix desayuno x 150 gr.,Almacen,Almacen,3039.0,20260220
7790150611074,semillas alicante mix ensaladas x 150 gr.,Almacen,Almacen,3039.0,20260220
7790150611128,semillas alicante mix para cocinar x 150 gr.,Almacen,Almacen,3039.0,20260220
7794513000291,semillas de lino nueva estrella x 100 gr.,Almacen,Almacen,787.0,20260220
7794513000345,semillas de sesamo la nueva estrella x 100 gr.,Almacen,Almacen,1165.0,20260220
2032010000006,semillas de zapallo premium x kilo la nueva estrella,Almacen,Almacen,18640.0,20260220
7798048720952,semola don elio x 400 gr.,Almacen,Almacen,1519.0,20260220
7790681000248,semola la egipciana seleccion superior x 400 gr.,Almacen,Almacen,1910.0,20260220
7790681001672,semola las achiras x400gr.,Almacen,Almacen,1471.0,20260220
7790070336965,semola vitina clasica x 500 gr.,Almacen,Almacen,3080.0,20260220
7790070336989,semola vitina espinaca x 250 gr.,Almacen,Almacen,2057.0,20260220
7622300424084,shot tableta x170gr.,Almacen,Almacen,8229.0,20260220
77914217,shot tableta x35gr.,Almacen,Almacen,1849.0,20260220
7791249451656,shot tableta x90gr.,Almacen,Almacen,4609.0,20260220
7798371600082,snack almadre rawmesan y remolacha x 160 gr.,Almacen,Almacen,4328.0,20260220
7798371600037,snack almadre x 130 gr rawmesan y remolacha,Almacen,Almacen,3419.0,20260220
7798371600013,snack almadre x 130 gr sesamo y sal marina,Almacen,Almacen,2781.0,20260220
7798228640407,snack crowie baked chips jamon x 50 gr.,Almacen,Almacen,1139.0,20260220
7798228640421,snack crowie baked chips queso x 50 gr.,Almacen,Almacen,1139.0,20260220
7798228640414,snack crowie baked x 50 gr pizza,Almacen,Almacen,1139.0,20260220
7790070417183,snack de arroz gallo chips sabor jamon x 100 gr.,Almacen,Almacen,3120.0,20260220
7790310985649,snack doritos sabor queso x 77 gr.,Almacen,Almacen,2449.0,20260220
7790040141285,snack saladix cross picante x 67 gr.,Almacen,Almacen,769.0,20260220
7790040124912,snack saladix cross x 135 gr pizza,Almacen,Almacen,2361.0,20260220
7790040129641,snack saladix cross x 135 gr.,Almacen,Almacen,2362.0,20260220
7500810034330,snack takis fuego x 140 gr.,Almacen,Almacen,3089.0,20260220
7500810034361,snack takis fuego x 85 gr.,Almacen,Almacen,1929.0,20260220
7500810034354,snack takis original x 140 gr.,Almacen,Almacen,3089.0,20260220
7500810034477,snack takis original x 85 gr.,Almacen,Almacen,1929.0,20260220
7500810041741,snack takis x 140 gm intense,Almacen,Almacen,3089.0,20260220
7500810041734,snack takis x 85 gm intense,Almacen,Almacen,1929.0,20260220
7500810034347,snack takis xplosion x 140 gr.,Almacen,Almacen,3089.0,20260220
7500810034460,snack takis xplosion x 85 gr.,Almacen,Almacen,1929.0,20260220
7790045825821,snack veggie granix x90gr.cebo,Almacen,Almacen,1864.0,20260220
7790045825807,snack veggie granix x90gr.pizz,Almacen,Almacen,1864.0,20260220
7790070417213,snacks de arroz gallo chips x 100 gr. queso,Almacen,Almacen,3120.0,20260220
7790150441282,sopa clara alicante arrveg.,Almacen,Almacen,1665.0,20260220
7790150440483,sopa clara alicante criolla 72,Almacen,Almacen,1665.0,20260220
7790150441626,sopa crema de legumbres y vegetales alicante x 68.,Almacen,Almacen,1702.0,20260220
7794000006966,sopa crema de vegetales knorr balance x 60 gr.,Almacen,Almacen,2403.0,20260220
7794000005891,sopa crema knorr arvejas con chile chipotle x 64 .,Almacen,Almacen,2099.0,20260220
7794000005884,sopa crema knorr zapallo con nuez moscada x 70 gr.,Almacen,Almacen,2099.0,20260220
7790150440131,sopa crema sopas de la abuela alicante x 69 gr. ch,Almacen,Almacen,1665.0,20260220
7790150441602,sopa de fideos y vegetales alicante natural x 59 .,Almacen,Almacen,1702.0,20260220
7794000005822,"sopa de pollo knorr con cabellos de angel x 105,6",Almacen,Almacen,2019.0,20260220
7794000005815,sopa de vegetales knorr con caracolitos tricolor x,Almacen,Almacen,2099.0,20260220
7794000005846,sopa de vegetales knorr con caracolitos verdes x80,Almacen,Almacen,2293.0,20260220
7794000005853,sopa knorr pol.cdedalitos,Almacen,Almacen,2019.0,20260220
7794000006898,"sopa knorr quick balance x 46,5 gr. zapallo",Almacen,Almacen,2849.0,20260220
7794000006881,sopa knorr quick balance x 50 gr. vegetales,Almacen,Almacen,2849.0,20260220
7794000006942,sopa knorr quick vegetales x 5 sobres,Almacen,Almacen,2849.0,20260220
7794000005860,sopa knorr veg.camaranto x78g,Almacen,Almacen,2099.0,20260220
7794000005839,sopa knorr veg.cletras x107g,Almacen,Almacen,2099.0,20260220
7794000006959,sopa quick zanahoria quinoa x 5 sobres,Almacen,Almacen,3115.0,20260220
7790150440438,sopas de la abuela alicante x 72 gr. fideos y vers,Almacen,Almacen,1665.0,20260220
7790150441343,sopas de la abuela alicante x 72 gr. tipo campeste,Almacen,Almacen,1665.0,20260220
7790070336668,spaghetti con morron rina matarazzo x 500 gr.,Almacen,Almacen,3070.0,20260220
7790070336385,spaghetti lucchetti x 500 gr.,Almacen,Almacen,1502.0,20260220
8008698010037,spaghetti schar sin tacc x 250 gr.,Almacen,Almacen,6754.0,20260220
33844003265,sriracha badia hot sauce x 500 ml,Almacen,Almacen,16791.0,20260220
33844007409,steak badia seasoning x 184.3 gr,Almacen,Almacen,10145.0,20260220
7792129003538,sucaryl sucralosa x100sob.,Almacen,Almacen,4113.0,20260220
7792129003545,sucaryl sucralosa x200sob.,Almacen,Almacen,7404.0,20260220
7790580141783,sugus max x 120 gm frutillasandia,Almacen,Almacen,2112.0,20260220
7790580131388,surtido de bombones arcor seleccion x 226 gr.,Almacen,Almacen,7549.0,20260220
7790580119126,surtido de bombones bon o bon x 255 gr.,Almacen,Almacen,7799.0,20260220
7791826000710,surtido de snacks pedrin x 120 gr.,Almacen,Almacen,3038.0,20260220
7790380005612,tab.georgalos x70gr.sazucar,Almacen,Almacen,6251.0,20260220
7622300846565,tabl.milka x135gr.ddl leche,Almacen,Almacen,8329.0,20260220
7622300990114,tabl.milka x150gr.leche,Almacen,Almacen,9969.0,20260220
7622300990152,tabl.milka x155gr.almendras,Almacen,Almacen,9969.0,20260220
7622300990183,tabl.milka x155gr.cast.ccaram,Almacen,Almacen,9969.0,20260220
7622300990213,tabl.milka x155gr.oreo blanco,Almacen,Almacen,9969.0,20260220
7622201492465,tabl.milka x45gr.choc.pau.oreo,Almacen,Almacen,2049.0,20260220
7622201492717,tabl.milka x45gr.choco pause,Almacen,Almacen,2049.0,20260220
7622210745620,tabl.milka x55gr.almendras,Almacen,Almacen,4499.0,20260220
7622210745583,tabl.milka x55gr.blanco,Almacen,Almacen,4499.0,20260220
7622210745293,tabl.milka x55gr.castanas,Almacen,Almacen,4499.0,20260220
7622210745224,tabl.milka x55gr.leche,Almacen,Almacen,4499.0,20260220
7622210745132,tabl.milka x55gr.oreo blanco,Almacen,Almacen,4499.0,20260220
7790580104375,tableta arcor x 80 gm cacao al 50 %,Almacen,Almacen,3160.0,20260220
7790580102852,tableta arcor x 80 gm chocolate leche con mani,Almacen,Almacen,3160.0,20260220
7790580118655,tableta arcor x 80 gm crispy,Almacen,Almacen,3160.0,20260220
7790580146047,tableta bon o bon x160gr.,Almacen,Almacen,5489.0,20260220
7622201818692,tableta cadbury yog fruti 162g,Almacen,Almacen,11309.0,20260220
7622201818609,tableta chocolate cadbury intense x 25 gr,Almacen,Almacen,2099.0,20260220
7622201818951,tableta milka leg comb 50grs,Almacen,Almacen,4299.0,20260220
7622201818937,tableta milka leg leche 50 grs,Almacen,Almacen,4299.0,20260220
7622210277503,tableta oreo,Almacen,Almacen,27109.0,20260220
7790070336316,tallarin matarazzo x 500 gr.,Almacen,Almacen,1853.0,20260220
7790070336477,tallarin terrabusi x 500 gr.,Almacen,Almacen,1223.0,20260220
7798371600051,thins almadre x 160 gm integral,Almacen,Almacen,3357.0,20260220
7793360105944,tomate pelado cubet.l.camp.400,Almacen,Almacen,1399.0,20260220
7791573000018,tomate trit. ballesta x 950 gr.,Almacen,Almacen,2625.0,20260220
7793046015024,tomate triturado dulcor x 960 gr.,Almacen,Almacen,2159.0,20260220
7790580147266,tomates en cubitos salsati x 400 gr.,Almacen,Almacen,1519.0,20260220
7790580147242,tomates perita salsati x 400 gr.,Almacen,Almacen,1329.0,20260220
7790150600344,tomillo alicante x 10 gr.,Almacen,Almacen,814.0,20260220
7793360124945,tomillo la campagnola x15gr.,Almacen,Almacen,879.0,20260220
7790040129726,tostadas de arroz  criollitas clasicas x 110 gm,Almacen,Almacen,2269.0,20260220
7790040133921,tostadas de arroz criollitas x 110 gr.sin sal,Almacen,Almacen,2269.0,20260220
7791120098109,tostadas de arroz integral molinos ala x 150 gr.,Almacen,Almacen,1872.0,20260220
7791120098093,tostadas de arroz molinos ala clasicas x 150 gr.,Almacen,Almacen,1755.0,20260220
7793890261844,tostadas libre de gluten salmas x 90 gr clasicas,Almacen,Almacen,2366.0,20260220
7791120098116,tostadas m.ala x150gr.int.ss,Almacen,Almacen,1872.0,20260220
7791120102868,tostadas molinos ala veggie x 150 gr.,Almacen,Almacen,2054.0,20260220
8008698028582,tostadas schar x 87 gm,Almacen,Almacen,7109.0,20260220
7791120104879,tostaditas molinos ala x 100 gm veggie,Almacen,Almacen,1351.0,20260220
7791120102769,tostaditas molinos ala x 100 gr clasicas,Almacen,Almacen,1175.0,20260220
7790681000231,trigo burgol pelado triturado la egipciana x 400 gr.,Almacen,Almacen,2286.0,20260220
7790681000293,trigo candeal pelado la egipciana x 400 gr.,Almacen,Almacen,1676.0,20260220
7790580401504,turron oblea arcor 10x25gr.,Almacen,Almacen,2649.0,20260220
77940131,turron oblea arcor x25gr.,Almacen,Almacen,289.0,20260220
7794980912233,vainilla liquida yuspe x 110 cc,Almacen,Almacen,1327.0,20260220
7790045825845,veggie snacks granix x 90 gr. barbacoa,Almacen,Almacen,1864.0,20260220
7790139003173,vinagre de alcohol casalta x 1 lt.,Almacen,Almacen,1678.0,20260220
7790139003166,vinagre de alcohol casalta x 500 ml.,Almacen,Almacen,1183.0,20260220
7792900093024,vinagre de alcohol dos anclas x 500 ml.,Almacen,Almacen,1115.0,20260220
7790139101145,vinagre de alcohol favinco x 500 ml.,Almacen,Almacen,1141.0,20260220
7793551001055,vinagre de alcohol marvavic x 1 lt.,Almacen,Almacen,1755.0,20260220
7793551001024,vinagre de alcohol marvavic x 500 ml.,Almacen,Almacen,1019.0,20260220
7790139003265,vinagre de manzana casalta x 1 lt.,Almacen,Almacen,3798.0,20260220
7792900093260,vinagre de manzana dos anclas x 1 lt.,Almacen,Almacen,3591.0,20260220
7793551001079,vinagre de manzana marvavic x 1 lt.,Almacen,Almacen,2510.0,20260220
7790139003302,vinagre de vino casalta x 1 lt.,Almacen,Almacen,2938.0,20260220
7792900093253,vinagre de vino dos anclas x 1 lt.,Almacen,Almacen,2663.0,20260220
7792900092980,vinagre de vino dos anclas x 500 ml.,Almacen,Almacen,1796.0,20260220
7790139101152,vinagre de vino favinco x 1 lt.,Almacen,Almacen,2811.0,20260220
7790139101169,vinagre de vino favinco x 500 ml.,Almacen,Almacen,1786.0,20260220
7793551001062,vinagre de vino marvavic x 1 lt.,Almacen,Almacen,2195.0,20260220
7793551001031,vinagre de vino marvavic x 500 ml.,Almacen,Almacen,1453.0,20260220
7790139101176,vinagre favinco x1lt.manzana,Almacen,Almacen,3708.0,20260220
7794000006126,zanahoria deshidratada knorr x 100 gr.,Almacen,Almacen,2289.0,20260220
7790681001443,zanahoria en cubos la egipciana x 350 gr.,Almacen,Almacen,2204.0,20260220
7790895643804,ades x1lt.anana,Bebidas,Bebidas,2139.0,20260220
7790895647666,"agua benedictino sin gas x 2,25 lt.",Bebidas,Bebidas,1759.0,20260220
7790895647642,agua benedictino sin gas x 500 ml.,Bebidas,Bebidas,1240.0,20260220
7790895003950,"agua bonaqua x 1,5 lt. con gas",Bebidas,Bebidas,2090.0,20260220
7790895008146,agua bonaqua x 2.5 lt. sin gas,Bebidas,Bebidas,2129.0,20260220
7799155001750,agua fullsport x 500 ml f blue,Bebidas,Bebidas,1299.0,20260220
7799155001767,agua fullsport x 500 ml frutas tropicales,Bebidas,Bebidas,1299.0,20260220
7799155001743,agua fullsport x 500 ml sabor manzana,Bebidas,Bebidas,1299.0,20260220
7791813402039,agua manzana x 500 ml h2o,Bebidas,Bebidas,849.0,20260220
7798340590086,agua mineral asuncion x 5 lt.,Bebidas,Bebidas,2764.0,20260220
7798340590062,agua mineral asuncion x 600 ml.,Bebidas,Bebidas,682.0,20260220
7798340590079,"agua mineral asuncion x1,5lt.",Bebidas,Bebidas,921.0,20260220
7790895003882,agua mineral bonaqua sin gas x 2 lt.,Bebidas,Bebidas,1839.0,20260220
7790895003875,"agua mineral bonaqua x 1,5 ml. sin gas",Bebidas,Bebidas,2090.0,20260220
7799155000210,"agua mineral con gas villavicencio x 1,5 lt.",Bebidas,Bebidas,2089.0,20260220
7795930002097,agua mineral eco de los andes sin gas x 850 ml.,Bebidas,Bebidas,1469.0,20260220
7792799000097,agua mineral eco de los andes x 2 lt. sin gas,Bebidas,Bebidas,1879.0,20260220
7792799000639,agua mineral eco one x 1 lt. sin gas,Bebidas,Bebidas,1529.0,20260220
7792931000022,agua mineral glaciar sin gas x 1.5 litros,Bebidas,Bebidas,1829.0,20260220
7792931000039,agua mineral glaciar sin gas x 2 lt.,Bebidas,Bebidas,2069.0,20260220
7795930000550,"agua mineral glaciar x 6,3 lt.",Bebidas,Bebidas,5639.0,20260220
7791913005741,agua mineral magna x 1 litro,Bebidas,Bebidas,1039.0,20260220
7791913005710,agua mineral magna x 1.5 litros,Bebidas,Bebidas,1079.0,20260220
7791913005727,agua mineral magna x 2 litros,Bebidas,Bebidas,1259.0,20260220
7792799000899,agua mineral nestle pureza vital x 500 ml. sin gas,Bebidas,Bebidas,1059.0,20260220
7792799001032,"agua mineral pureza vital x 6,3 lt.",Bebidas,Bebidas,4259.0,20260220
7795930000543,agua mineral pureza vital x2.25lt.sin gas,Bebidas,Bebidas,1619.0,20260220
7799155001668,agua mineral ser baja en sodio x 1.5 litros,Bebidas,Bebidas,1809.0,20260220
7799155001675,agua mineral ser x 2.5 litros baja en sodio,Bebidas,Bebidas,2049.0,20260220
7792799000059,agua mineral sin gas eco de los andes x 1.5 lt.,Bebidas,Bebidas,1669.0,20260220
7792799000011,agua mineral sin gas eco de los andes x 500 ml.,Bebidas,Bebidas,1159.0,20260220
7795930000567,agua mineral sin gas glaciar x 750 ml.,Bebidas,Bebidas,1459.0,20260220
7798062547559,"agua mineral sin gas villa del sur x 2,25 lt.",Bebidas,Bebidas,2478.0,20260220
7798062540109,agua mineral sin gas villa del sur x 600 ml.,Bebidas,Bebidas,1628.0,20260220
7799155000173,agua mineral sin gas villavicencio x 500 ml.,Bebidas,Bebidas,1359.0,20260220
7799155000135,"agua mineral villa del sur x 6,2 lt.",Bebidas,Bebidas,3799.0,20260220
7790315058201,agua mineral villavicencio sport x 750 ml. sin gas,Bebidas,Bebidas,1679.0,20260220
7799155000197,agua mineral villavicencio x 2 litros sin gas,Bebidas,Bebidas,2229.0,20260220
7791813402015,agua pomelo h2o x 500 ml,Bebidas,Bebidas,849.0,20260220
7790895008481,agua saborizada aquarius cepita limonada x 500 ml.,Bebidas,Bebidas,1497.0,20260220
7790895640483,agua saborizada aquarius cepita manzana x 1.5 lts.,Bebidas,Bebidas,2990.0,20260220
7790895003301,agua saborizada aquarius cepita manzana x 2.25 lt.,Bebidas,Bebidas,2976.79,20260220
7790895640452,agua saborizada aquarius cepita manzana x 500 ml.,Bebidas,Bebidas,1497.0,20260220
7790895641237,agua saborizada aquarius cepita naranja x 1.5 lt.,Bebidas,Bebidas,2990.0,20260220
7790895003325,agua saborizada aquarius cepita naranja x 2.25 lt.,Bebidas,Bebidas,2976.79,20260220
7790895641220,agua saborizada aquarius cepita uva x 1.5 lt.,Bebidas,Bebidas,2990.0,20260220
7790895003318,agua saborizada aquarius cepita uva x 2.25 lt.,Bebidas,Bebidas,2849.0,20260220
7790895641206,agua saborizada aquarius cepita uva x 500 ml.,Bebidas,Bebidas,1497.0,20260220
7798062545487,agua saborizada brio multifruta x 1.5 lt.,Bebidas,Bebidas,1725.0,20260220
7798062543919,"agua saborizada brio x 1,5 lt. manzana",Bebidas,Bebidas,1725.0,20260220
7798062543926,"agua saborizada brio x 1,5 lt. naranja",Bebidas,Bebidas,1725.0,20260220
7798062543933,"agua saborizada brio x 1,5 lt. pomelo",Bebidas,Bebidas,1725.0,20260220
7790639003772,agua saborizada cellier manzana x 1.5 lt.,Bebidas,Bebidas,1374.0,20260220
7790639003789,agua saborizada cellier naranja x 1.5 lt.,Bebidas,Bebidas,1374.0,20260220
7791813403036,"agua saborizada h20! manzana x 1,5 lt. sin gas",Bebidas,Bebidas,1459.0,20260220
7791813421603,"agua saborizada h2o citrus x 1,5 lt.",Bebidas,Bebidas,2750.0,20260220
7791813403012,"agua saborizada h2o pomelo x 1,5 lt. sin gas",Bebidas,Bebidas,1459.0,20260220
7791813405023,agua saborizada h2o sin gas x 2 litros limoneto,Bebidas,Bebidas,1569.0,20260220
7791813402022,agua saborizada h2o sin gas x 500 ml limoneto,Bebidas,Bebidas,849.0,20260220
7791813405030,agua saborizada h2o x 2 lt manzana,Bebidas,Bebidas,1569.0,20260220
7791813405016,agua saborizada h2o x 2 lt pomelo,Bebidas,Bebidas,1569.0,20260220
7791813423591,"agua saborizada h2o! citrus x 2,25 lt.",Bebidas,Bebidas,3200.0,20260220
7791813423911,"agua saborizada h2o! limoneto x 2,25 lt.",Bebidas,Bebidas,3200.0,20260220
7791813403029,agua saborizada h2oh x 1.5 litros limoneto sin gas,Bebidas,Bebidas,1459.0,20260220
7799155001408,agua saborizada levite  x 2.25 litros pomelo rosado,Bebidas,Bebidas,3009.0,20260220
